MSGTYPE,ORDERID,SENDINGTIME,CLIENTID,SYMBOL,SIDE,ORDQTY,PRICE,ROUTE,MAX_PARTICIPATION_RATE,AUCTION_ENABLED,DISABLE_OFF_EXCHANGE,START_TIME,END_TIME,STYLE,EXTENDED_REPORTING,IWOULD_PRICE,CUMQTY,TAG0,TAG6,TAG20,TAG3,SNP_INSIDE_BID,SNP_INSIDE_ASK,TAG4,TAG5,TAG7,TAG8,TRANSACTTIME,TRADE_STRATEGY,EXPERT_IWOULD_LIMIT_PRICE,AUTOTRADER_ELIGIBLE,EXPERT_MAX_DARK_EXPOSURE,PCT_VOLUME_CONSTRAINT,INCLUDE_CLOSE,MINQTY,AUCTION_TYPE,EXPERT_CLIPSIZE_SCALE,EXPERT_FLOATING_LIMIT_VALUE_BPS,FLOATING_LIMIT,RISK_ACCEPTANCE_PARAMETER,URGENCY,SNP_VOLUME_OE,SNP_TRADE_COUNT_OE,SNP_LAST_TRADE_SIZE_OE,SNP_LAST_TRADE_PRICE_OE,SNP_INSIDE_BID_SIZE,SNP_INSIDE_ASK_SIZE,SNP_HIGH
"ROUTE_INFO","2150916006573438","2015-09-17 11:16:34.638 LON","","","","","","","","","","","","","","","","Max:177384 shares Urgency:Highest STL:5.20597 Liquidity:LIQUID QteSz:[50th=7,386]","177384","","","","","",""," IWouldDest(100.00%) 0 of 840053 . Average px: 0.0000","","","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:16:53.303 LON","HM49","","","","","","","","","","","","","","393872","","","","","","","","","","","2015-09-17 11:16:53.300 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:16:53.345 LON","HM49","","","","","","","","","","","","","","395872","","","","","","","","","","","2015-09-17 11:16:53.320 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:16:53.347 LON","HM49","","","","","","","","","","","","","","399061","","","","","","","","","","","2015-09-17 11:16:53.320 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:16:53.349 LON","HM49","","","","","","","","","","","","","","400486","","","","","","","","","","","2015-09-17 11:16:53.320 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:16:53.351 LON","HM49","","","","","","","","","","","","","","430486","","","","","","","","","","","2015-09-17 11:16:53.320 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916006573438","2015-09-17 11:17:04.642 LON","","","","","","","","","","","","","","","","Max:213998 shares Urgency:Highest STL:5.20222 Liquidity:LIQUID QteSz:[50th=7,386]","213998","","","","","Limit Price: 5.19500  Lim Px Text: ClientLim: 5.195   Quote trigger: 0.0   DarkLim: ClientLim: 5.195 AucState:COMPLETEAucType:OPEN ValidQuote:Y Cons:Y","E6","","","","COBRA","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:17:25.257 LON","HM49","","","","","","","","","","","","","","432554","","","","","","","","","","","2015-09-17 11:17:25.000 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:17:25.798 LON","HM49","","","","","","","","","","","","","","436404","","","","","","","","","","","2015-09-17 11:17:25.000 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:17:25.896 LON","HM49","","","","","","","","","","","","","","437654","","","","","","","","","","","2015-09-17 11:17:25.895 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:17:25.897 LON","HM49","","","","","","","","","","","","","","438755","","","","","","","","","","","2015-09-17 11:17:25.895 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:17:31.183 LON","HM49","","","","","","","","","","","","","","442605","","","","","","","","","","","2015-09-17 11:17:31.180 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:17:31.257 LON","HM49","","","","","","","","","","","","","","443855","","","","","","","","","","","2015-09-17 11:17:31.256 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:17:31.258 LON","HM49","","","","","","","","","","","","","","444956","","","","","","","","","","","2015-09-17 11:17:31.256 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916006573438","2015-09-17 11:17:34.645 LON","","","","","","","","","","","","","","","","Max:213998 shares Urgency:Highest STL:5.20372 Liquidity:LIQUID QteSz:[50th=7,386]","245913","","","","","",""," IWouldDest(100.00%) 9,768 of 840053 . Average px: 5.1950","","","","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916006573438","2015-09-17 11:18:04.649 LON","","","","","","","","","","","","","","","","Max:245913 shares Urgency:Highest STL:5.20322 Liquidity:LIQUID QteSz:[50th=7,386]","","","","","","Limit Price: 5.19500  Lim Px Text: ClientLim: 5.195   Quote trigger: 0.0   DarkLim: ClientLim: 5.195 AucState:COMPLETEAucType:OPEN ValidQuote:Y Cons:Y","E6","","","","COBRA","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916006573438","2015-09-17 11:18:34.655 LON","","","","","","","","","","","","","","","","Max:246113 shares Urgency:Highest STL:5.20597 Liquidity:LIQUID QteSz:[50th=7,386]","246113","","","","","",""," IWouldDest(100.00%) 9,768 of 840053 . Average px: 5.1950","","","","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916006573438","2015-09-17 11:19:04.656 LON","","","","","","","","","","","","","","","","Max:246113 shares Urgency:Highest STL:5.20919 Liquidity:LIQUID QteSz:[50th=7,386]","","","","","","Limit Price: 5.19500  Lim Px Text: ClientLim: 5.195   Quote trigger: 0.0   DarkLim: ClientLim: 5.195 AucState:COMPLETEAucType:OPEN ValidQuote:Y Cons:Y","E6","","","","COBRA","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:19:09.036 LON","HM49","","","","","","","","","","","","","","445176","","","","","","","","","","","2015-09-17 11:19:09.032 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:19:09.036 LON","HM49","","","","","","","","","","","","","","448806","","","","","","","","","","","2015-09-17 11:19:09.033 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:19:09.164 LON","HM49","","","","","","","","","","","","","","449493","","","","","","","","","","","2015-09-17 11:19:09.141 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:19:09.222 LON","HM49","","","","","","","","","","","","","","453343","","","","","5.194","5.195","","","","","2015-09-17 11:19:09.220 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:19:09.222 LON","HM49","","","","","","","","","","","","","","456696","","","","","5.194","5.195","","","","","2015-09-17 11:19:09.220 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:19:09.222 LON","HM49","","","","","","","","","","","","","","458786","","","","","5.194","5.195","","","","","2015-09-17 11:19:09.220 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:19:09.223 LON","HM49","","","","","","","","","","","","","","460277","","","","","5.194","5.195","","","","","2015-09-17 11:19:09.220 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:19:09.227 LON","HM49","","","","","","","","","","","","","","463242","","","","","","","","","","","2015-09-17 11:19:09.224 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:19:09.229 LON","HM49","","","","","","","","","","","","","","464492","","","","","","","","","","","2015-09-17 11:19:09.228 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:19:09.230 LON","HM49","","","","","","","","","","","","","","466492","","","","","","","","","","","2015-09-17 11:19:09.228 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:19:09.230 LON","HM49","","","","","","","","","","","","","","468015","","","","","","","","","","","2015-09-17 11:19:09.228 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:19:09.230 LON","HM49","","","","","","","","","","","","","","469096","","","","","","","","","","","2015-09-17 11:19:09.228 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:19:09.231 LON","HM49","","","","","","","","","","","","","","470177","","","","","","","","","","","2015-09-17 11:19:09.228 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:19:09.231 LON","HM49","","","","","","","","","","","","","","471278","","","","","","","","","","","2015-09-17 11:19:09.228 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:19:10.426 LON","HM49","","Buy","10216","","","","","","","","","","","472778","","","","","","","","","","","2015-09-17 11:19:10.425 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:19:10.426 LON","HM49","","","","","","","","","","","","","","474301","","","","","","","","","","","2015-09-17 11:19:10.424 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:19:10.465 LON","HM49","","","","","","","","","","","","","","476301","","","","","","","","","","","2015-09-17 11:19:10.442 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:19:10.467 LON","HM49","","","","","","","","","","","","","","480161","","","","","","","","","","","2015-09-17 11:19:10.442 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:19:10.468 LON","HM49","","","","","","","","","","","","","","483350","","","","","","","","","","","2015-09-17 11:19:10.442 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:19:10.470 LON","HM49","","","","","","","","","","","","","","484645","","","","","","","","","","","2015-09-17 11:19:10.442 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:19:20.788 LON","HM49","","","","","","","","","","","","","","485545","","","","","","","","","","","2015-09-17 11:19:20.786 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:19:20.788 LON","HM49","","","","","","","","","","","","","","486646","","","","","","","","","","","2015-09-17 11:19:20.786 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:19:20.826 LON","HM49","","","","","","","","","","","","","","488071","","","","","","","","","","","2015-09-17 11:19:20.804 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:19:20.827 LON","HM49","","","","","","","","","","","","","","490071","","","","","","","","","","","2015-09-17 11:19:20.804 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:19:27.890 LON","HM49","","","","","","","","","","","","","","492071","","","","","","","","","","","2015-09-17 11:19:27.867 LON","","","","","","","","","","","","","","","","","","","",""
