MSGTYPE,ORDERID,SENDINGTIME,CLIENTID,SYMBOL,SIDE,ORDQTY,PRICE,ROUTE,MAX_PARTICIPATION_RATE,AUCTION_ENABLED,DISABLE_OFF_EXCHANGE,START_TIME,END_TIME,STYLE,EXTENDED_REPORTING,IWOULD_PRICE,CUMQTY,TAG0,TAG6,TAG20,TAG3,SNP_INSIDE_BID,SNP_INSIDE_ASK,TAG4,TAG5,TAG7,TAG8,TRANSACTTIME,TRADE_STRATEGY,EXPERT_IWOULD_LIMIT_PRICE,AUTOTRADER_ELIGIBLE,EXPERT_MAX_DARK_EXPOSURE,PCT_VOLUME_CONSTRAINT,INCLUDE_CLOSE,MINQTY,AUCTION_TYPE,EXPERT_CLIPSIZE_SCALE,EXPERT_FLOATING_LIMIT_VALUE_BPS,FLOATING_LIMIT,RISK_ACCEPTANCE_PARAMETER,URGENCY,SNP_VOLUME_OE,SNP_TRADE_COUNT_OE,SNP_LAST_TRADE_SIZE_OE,SNP_LAST_TRADE_PRICE_OE,SNP_INSIDE_BID_SIZE,SNP_INSIDE_ASK_SIZE,SNP_HIGH,ABOUT,ACCOUNT,ACTIONID,ACTOR,ALLOW_REVISIONS,AVGPRICE,C2CFORWARD,CLIENTLISTID,CLIENTSENDINGTIME,CLIENT_RULE80A,CLIENT_SYMBOL,CLORDID,CONTRABROKER,CONTRACLIENTID,CUSTOMERORIGINATED,DESKID,DESTINATION_CATEGORY,DESTINATION_NAME,EXECBROKER,EXECID,EXECREFID,EXPERT_AGGR_IN_THE_MONEY,EXPERT_FADE_LOGIC,EXPERT_ID,EXPERT_IWOULD_PRICE_ALLOCATION,EXPERT_IWOULD_PRICE_ALLOCATION_TYPE,GOBLINQUEUEID,INFOTYPE,INTERNALORIGINATOR,LASTMKT,LASTMSGSEQNUMPROCESSED,LASTPRICE,LASTSHARES,LIQUIDITY,LISTID,LISTNAME,L_ROOTORDERID,MIN_PARTICIPATION_RATE,MSGSEQNUM,MUST_COMPLETE,NUMROOTS,NUM_PARENTS,ONBEHALFOFTARGET,ORDSTATUS,ORIGCLORDID,ORIGSENDINGTIME,PARENTID,PARENTSHARES,QUOTE_BIDPRICE*,QUOTE_LASTPRICE*,QUOTE_LULD_DOWN_PRICE*,QUOTE_LULD_UP_PRICE*,QUOTE_OFFERPRICE*,QUOTE_TICKDIRECTION*,REFORDERID,REGION,REPORTABLE,REPORT_STATUS,ROOTORDERID,RULE80A,SCHEDULE_DISCRETION,SECONDARYORDERID,SENDERCOMPID,SENDERTARGET,SERVERMESSAGE,SESSION_NUM*,SNP_DOLLAR_VOLUME,SNP_DOLLAR_VOLUME_OE,SNP_LAST_TRADE_PRICE,SNP_LAST_TRADE_SIZE,SNP_LOW,SNP_ORDER_BOOK_DOLLAR_VOLUME,SNP_ORDER_BOOK_TRADE_COUNT,SNP_ORDER_BOOK_VOLUME,SNP_PRIM_DOLLAR_VOLUME,SNP_PRIM_LAST_TRADE_PRICE,SNP_PRIM_ORDER_BOOK_DOLLAR_VOLUME,SNP_PRIM_ORDER_BOOK_VOLUME,SNP_PRIM_VOLUME,SNP_TRADE_COUNT,SNP_VOLUME,TARGETCOMPID,TICKS_AGGRESSIVE,TOEXECORDERID,TRACKING_DISCRETION,TRADEREPORTREFID,TRANSACTIONID,WAVE_STRATEGY
"ROUTE_EXECUTION","1150916000000146","2015-09-17 08:57:43.305 LON","TB92","","","","","","","","","","","","","","11114","","","","","","","","","","","2015-09-17 08:57:43.000 LON","","","","","","","","","","","","","","","","","","","","","","","","","","18549.9222602","","","","","","","VX95","VX95","","","","","XJSE","290250177","7543608","","","","","","4","","","XJSE","20869","18533.00","15","N","","","","","19350","","1","","DKKL92","","","2015-09-17 08:57:43.305 LON","","","null","null","null","null","null","null","2150916002747187","","","","","","","115221111-M20704770","gpc24:8072:srm","EPMAN","","22243994","","","","","","","","","","","","","","","","EPMAN:4","","","","7543608:2:MSLZAP42","",""
"ROUTE_EXECUTION","1150916000000146","2015-09-17 08:57:50.993 LON","TB92","","","","","","","","","","","","","","11232","","","","","","","","","","","2015-09-17 08:57:51.000 LON","","","","","","","","","","","","","","","","","","","","","","","","","","18549.74448","","","","","","","VX95","VX95","","","","","XJSE","290250315","7543617","","","","","","4","","","XJSE","20900","18533.00","118","N","","","","","19390","","1","","DKKL92","","","2015-09-17 08:57:50.993 LON","","","null","null","null","null","null","null","2150916002747187","","","","","","","115221111-M20704770","gpc24:8072:srm","EPMAN","","22261910","","","","","","","","","","","","","","","","EPMAN:4","","","","7543617:2:MSLZAP42","",""
"ROUTE_EXECUTION","1150916000000146","2015-09-17 08:57:50.994 LON","TB92","","","","","","","","","","","","","","11308","","","","","","","","","","","2015-09-17 08:57:51.000 LON","","","","","","","","","","","","","","","","","","","","","","","","","","18549.6319419","","","","","","","VX95","VX95","","","","","XJSE","290250316","7543618","","","","","","4","","","XJSE","20901","18533.00","76","N","","","","","19392","","1","","DKKL92","","","2015-09-17 08:57:50.993 LON","","","null","null","null","null","null","null","2150916002786632","","","","","","","115221111-M20704849","gpc24:8072:srm","EPMAN","","22261915","","","","","","","","","","","","","","","","EPMAN:4","","","","7543618:2:MSLZAP42","",""
"ROUTE_EXECUTION","1150916000000146","2015-09-17 08:57:52.848 LON","TB92","","","","","","","","","","","","","","11311","","","","","","","","","","","2015-09-17 08:57:53.000 LON","","","","","","","","","","","","","","","","","","","","","","","","","","18549.6275307","","","","","","","VX95","VX95","","","","","XJSE","290250329","7543621","","","","","","4","","","XJSE","20909","18533.00","3","N","","","","","19398","","1","","DKKL92","","","2015-09-17 08:57:52.847 LON","","","null","null","null","null","null","null","2150916002786632","","","","","","","115221111-M20704849","gpc24:8072:srm","EPMAN","","22265567","","","","","","","","","","","","","","","","EPMAN:4","","","","7543621:2:MSLZAP42","",""
"ROUTE_EXECUTION","1150916000000146","2015-09-17 08:57:53.315 LON","TB92","","","","","","","","","","","","","","11317","","","","","","","","","","","2015-09-17 08:57:53.000 LON","","","","","","","","","","","","","","","","","","","","","","","","","","18549.6187152","","","","","","","VX95","VX95","","","","","XJSE","290250348","7543622","","","","","","4","","","XJSE","20912","18533.00","6","N","","","","","19405","","1","","DKKL92","","","2015-09-17 08:57:53.315 LON","","","null","null","null","null","null","null","2150916002786632","","","","","","","115221111-M20704849","gpc24:8072:srm","EPMAN","","22267411","","","","","","","","","","","","","","","","EPMAN:4","","","","7543622:2:MSLZAP42","",""
"ROUTE_INFO","1150916000000146","2015-09-17 08:57:54.725 LON","","","","","","","","","","","","","","","","","79316","5513.1","14.2682% of volume printed 79316 shares, wiggle: 0.0, 11317.0 executed, ignoring 25818 blocks, MaxPart:18.0%","","","","E4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","129237","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","22270176","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_EXECUTION","1150916000000146","2015-09-17 08:58:21.152 LON","TB92","","","","","","","","","","","","","","11932","","","","","","","","","","","2015-09-17 08:58:21.000 LON","","","","","","","","","","","","","","","","","","","","","","","","","","18548.9167784","","","","","","","VX95","VX95","","","","","XJSE","290250999","7543665","","","","","","4","","","XJSE","21006","18536.00","615","N","","","","","19486","","1","","DKKL92","","","2015-09-17 08:58:21.152 LON","","","null","null","null","null","null","null","2150916002811706","","","","","","","115221111-M20704954","gpc24:8072:srm","EPMAN","","22356445","","","","","","","","","","","","","","","","EPMAN:4","","","","7543665:2:MSLZAP42","",""
"ROUTE_EXECUTION","1150916000000146","2015-09-17 08:58:21.268 LON","TB92","","","","","","","","","","","","","","11938","","","","","","","","","","","2015-09-17 08:58:21.000 LON","","","","","","","","","","","","","","","","","","","","","","","","","","18548.9102864","","","","","","","VX95","VX95","","","","","XJSE","290251002","7543664","","","","","","4","","","XJSE","21007","18536.00","6","N","","","","","19488","","1","","DKKL92","","","2015-09-17 08:58:21.267 LON","","","null","null","null","null","null","null","2150916002814615","","","","","","","115221111-M20704969","gpc24:8072:srm","EPMAN","","22356689","","","","","","","","","","","","","","","","EPMAN:4","","","","7543664:2:MSLZAP42","",""
"ROUTE_EXECUTION","1150916000000146","2015-09-17 08:58:21.268 LON","TB92","","","","","","","","","","","","","","12541","","","","","","","","","","","2015-09-17 08:58:21.000 LON","","","","","","","","","","","","","","","","","","","","","","","","","","18548.1933657","","","","","","","VX95","VX95","","","","","XJSE","290251003","7543661","","","","","","4","","","XJSE","21008","18534.00","603","N","","","","","19489","","1","","DKKL92","","","2015-09-17 08:58:21.267 LON","","","null","null","null","null","null","null","2150916002811804","","","","","","","115221111-M20704956","gpc24:8072:srm","EPMAN","","22356690","","","","","","","","","","","","","","","","EPMAN:4","","","","7543661:2:MSLZAP42","",""
"ROUTE_EXECUTION","1150916000000146","2015-09-17 08:58:21.546 LON","TB92","","","","","","","","","","","","","","12620","","","","","","","","","","","2015-09-17 08:58:21.000 LON","","","","","","","","","","","","","","","","","","","","","","","","","","18548.0419175","","","","","","","VX95","VX95","","","","","XJSE","290251006","7543667","","","","","","4","","","XJSE","21020","18524.00","79","N","","","","","19490","","1","","DKKL92","","","2015-09-17 08:58:21.545 LON","","","null","null","null","null","null","null","2150916002827867","","","","","","","115221111-M20705018","gpc24:8072:srm","EPMAN","","22357310","","","","","","","","","","","","","","","","EPMAN:4","","","","7543667:2:MSLZAP42","",""
"ROUTE_INFO","1150916000000146","2015-09-17 08:58:24.728 LON","","","","","","","","","","","","","","",""," optRate: 18.0000 lMinRate: 7.0000 lMaxRate: 18.0000 finishUpRate: .0000 snapFinishUpRate: 3.4298 curFinishUpRate: 1.7347 actRate: 14.2343","82511","5565.4","15.2949% of volume printed 82511 shares, wiggle: 0.0, 12620.0 executed, ignoring 25818 blocks, MaxPart:18.0%","","","Limit Price: 0.00000  Lim Px Text: None    Quote trigger: 0.0   DarkLim: None  AucState:COMPLETEAucType:OPEN ValidQuote:Y Cons:Y",""," IWouldDest(88.00%) 0 of 18493 . Average px: 0.0000","","","WORK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","129920","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","22371223","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_EXECUTION","1150916000000146","2015-09-17 08:58:31.084 LON","TB92","","","","","","","","","","","","","","12939","","","","","","","","","","","2015-09-17 08:58:31.000 LON","","","","","","","","","","","","","","","","","","","","","","","","","","18548.2627714","","","","","","","VX95","VX95","","","","","XJSE","290251349","7543679","","","","","","4","","","XJSE","21104","18557.00","319","N","","","","","19516","","1","","DKKL92","","","2015-09-17 08:58:31.083 LON","","","null","null","null","null","null","null","2150916002827947","","","","","","","115221111-M20705021","gpc24:8072:srm","EPMAN","","22392460","","","","","","","","","","","","","","","","EPMAN:4","","","","7543679:2:MSLZAP42","",""
"ROUTE_EXECUTION","1150916000000146","2015-09-17 08:58:31.262 LON","TB92","","","","","","","","","","","","","","12993","","","","","","","","","","","2015-09-17 08:58:31.000 LON","","","","","","","","","","","","","","","","","","","","","","","","","","18548.2990841","","","","","","","VX95","VX95","","","","","XJSE","290251357","7543682","","","","","","4","","","XJSE","21105","18557.00","54","N","","","","","19517","","1","","DKKL92","","","2015-09-17 08:58:31.262 LON","","","null","null","null","null","null","null","2150916002833997","","","","","","","115221111-M20705039","gpc24:8072:srm","EPMAN","","22392705","","","","","","","","","","","","","","","","EPMAN:4","","","","7543682:2:MSLZAP42","",""
"ROUTE_EXECUTION","1150916000000146","2015-09-17 08:58:32.853 LON","TB92","","","","","","","","","","","","","","13049","","","","","","","","","","","2015-09-17 08:58:33.000 LON","","","","","","","","","","","","","","","","","","","","","","","","","","18548.3492987","","","","","","","VX95","VX95","","","","","XJSE","290251420","7543685","","","","","","4","","","XJSE","21118","18560.00","56","N","","","","","19524","","1","","DKKL92","","","2015-09-17 08:58:32.851 LON","","","null","null","null","null","null","null","2150916002827944","","","","","","","115221111-M20705044","gpc24:8072:srm","EPMAN","","22406848","","","","","","","","","","","","","","","","EPMAN:4","","","","7543685:2:MSLZAP42","",""
"ROUTE_EXECUTION","1150916000000146","2015-09-17 08:58:32.926 LON","TB92","","","","","","","","","","","","","","13207","","","","","","","","","","","2015-09-17 08:58:33.000 LON","","","","","","","","","","","","","","","","","","","","","","","","","","18548.4886802","","","","","","","VX95","VX95","","","","","XJSE","290251431","7543686","","","","","","4","","","XJSE","21119","18560.00","158","N","","","","","19526","","1","","DKKL92","","","2015-09-17 08:58:32.926 LON","","","null","null","null","null","null","null","2150916002827944","","","","","","","115221111-M20705044","gpc24:8072:srm","EPMAN","","22407171","","","","","","","","","","","","","","","","EPMAN:4","","","","7543686:2:MSLZAP42","",""
"ROUTE_EXECUTION","1150916000000146","2015-09-17 08:58:33.025 LON","TB92","","","","","","","","","","","","","","13367","","","","","","","","","","","2015-09-17 08:58:33.000 LON","","","","","","","","","","","","","","","","","","","","","","","","","","18548.6504077","","","","","","","VX95","VX95","","","","","XJSE","290251433","7543687","","","","","","4","","","XJSE","21121","18562.00","160","N","","","","","19527","","1","","DKKL92","","","2015-09-17 08:58:33.025 LON","","","null","null","null","null","null","null","2150916002834305","","","","","","","115221111-M20705042","gpc24:8072:srm","EPMAN","","22407843","","","","","","","","","","","","","","","","EPMAN:4","","","","7543687:2:MSLZAP42","",""
"ROUTE_EXECUTION","1150916000000146","2015-09-17 08:58:33.204 LON","TB92","","","","","","","","","","","","","","13442","","","","","","","","","","","2015-09-17 08:58:33.000 LON","","","","","","","","","","","","","","","","","","","","","","","","","","18548.6746763","","","","","","","VX95","VX95","","","","","XJSE","290251448","7543688","","","","","","4","","","XJSE","21125","18553.00","75","N","","","","","19530","","1","","DKKL92","","","2015-09-17 08:58:33.204 LON","","","null","null","null","null","null","null","2150916002836849","","","","","","","115221111-M20705045","gpc24:8072:srm","EPMAN","","22410237","","","","","","","","","","","","","","","","EPMAN:4","","","","7543688:2:MSLZAP42","",""
"ROUTE_EXECUTION","1150916000000146","2015-09-17 08:58:45.392 LON","TB92","","","","","","","","","","","","","","13578","","","","","","","","","","","2015-09-17 08:58:45.000 LON","","","","","","","","","","","","","","","","","","","","","","","","","","18548.9083075","","","","","","","VX95","VX95","","","","","XJSE","290251688","7543694","","","","","","4","","","XJSE","21222","18572.00","136","N","","","","","19552","","1","","DKKL92","","","2015-09-17 08:58:45.392 LON","","","null","null","null","null","null","null","2150916002837736","","","","","","","115221111-M20705049","gpc24:8072:srm","EPMAN","","22450527","","","","","","","","","","","","","","","","EPMAN:4","","","","7543694:2:MSLZAP42","",""
"ROUTE_INFO","1150916000000146","2015-09-17 08:58:54.731 LON","","","","","","","","","","","","","","","","","84762","5908.1","16.019% of volume printed 84762 shares, wiggle: 0.0, 13578.0 executed, ignoring 25818 blocks, MaxPart:18.0%","","","","E4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","130552","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","22468891","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 08:59:24.735 LON","","","","","","","","","","","","","","",""," optRate: 18.0000 lMinRate: 7.0000 lMaxRate: 18.0000 finishUpRate: .0000 snapFinishUpRate: 3.4298 curFinishUpRate: 1.7347 actRate: 14.2343","85048","5953.4","15.9651% of volume printed 85048 shares, wiggle: 0.0, 13578.0 executed, ignoring 25818 blocks, MaxPart:18.0%","","","Limit Price: 0.00000  Lim Px Text: None    Quote trigger: 0.0   DarkLim: None  AucState:COMPLETEAucType:OPEN ValidQuote:Y Cons:Y",""," IWouldDest(88.00%) 0 of 18493 . Average px: 0.0000","","","WORK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","131160","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","22541981","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 08:59:54.740 LON","","","","","","","","","","","","","","","","","","","","","","","E4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","131769","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","22612514","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_EXECUTION","1150916000000146","2015-09-17 09:00:11.018 LON","TB92","","","","","","","","","","","","","","13656","","","","","","","","","","","2015-09-17 09:00:11.000 LON","","","","","","","","","","","","","","","","","","","","","","","","","","18548.9830843","","","","","","","VX95","VX95","","","","","XJSE","290253780","7543721","","","","","","4","","","XJSE","21604","18562.00","78","N","","","","","19823","","1","","DKKL92","","","2015-09-17 09:00:11.017 LON","","","null","null","null","null","null","null","2150916002885417","","","","","","","115221111-M20705197","gpc24:8072:srm","EPMAN","","22682484","","","","","","","","","","","","","","","","EPMAN:4","","","","7543721:2:MSLZAP42","",""
"ROUTE_EXECUTION","1150916000000146","2015-09-17 09:00:21.026 LON","TB92","","","","","","","","","","","","","","14875","","","","","","","","","","","2015-09-17 09:00:21.000 LON","","","","","","","","","","","","","","","","","","","","","","","","","","18549.1483697","","","","","","","VX95","VX95","","","","","XJSE","290254047","7543724","","","","","","4","","","XJSE","21720","18551.00","1219","N","","","","","19882","","1","","DKKL92","","","2015-09-17 09:00:21.026 LON","","","null","null","null","null","null","null","2150916002892364","","","","","","","115221111-M20705227","gpc24:8072:srm","EPMAN","","22718326","","","","","","","","","","","","","","","","EPMAN:4","","","","7543724:2:MSLZAP42","",""
"ROUTE_INFO","1150916000000146","2015-09-17 09:00:24.744 LON","","","","","","","","","","","","","","",""," optRate: 18.0000 lMinRate: 7.0000 lMaxRate: 18.0000 finishUpRate: .0000 snapFinishUpRate: 3.4298 curFinishUpRate: 1.2963 actRate: 15.8208","90774","6042.2","16.3869% of volume printed 90774 shares, wiggle: 0.0, 14875.0 executed, ignoring 25818 blocks, MaxPart:18.0%","","","Limit Price: 0.00000  Lim Px Text: None    Quote trigger: 0.0   DarkLim: None  AucState:COMPLETEAucType:OPEN ValidQuote:Y Cons:Y",""," IWouldDest(88.00%) 0 of 18493 . Average px: 0.0000","","","WORK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","132392","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","22727792","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_EXECUTION","1150916000000146","2015-09-17 09:00:30.018 LON","TB92","","","","","","","","","","","","","","15038","","","","","","","","","","","2015-09-17 09:00:30.000 LON","","","","","","","","","","","","","","","","","","","","","","","","","","18548.9950126","","","","","","","VX95","VX95","","","","","XJSE","290254197","7543729","","","","","","4","","","XJSE","21783","18535.00","163","N","","","","","19907","","1","","DKKL92","","","2015-09-17 09:00:30.017 LON","","","null","null","null","null","null","null","2150916002896981","","","","","","","115221111-M20705240","gpc24:8072:srm","EPMAN","","22744882","","","","","","","","","","","","","","","","EPMAN:4","","","","7543729:2:MSLZAP42","",""
"ROUTE_EXECUTION","1150916000000146","2015-09-17 09:00:39.194 LON","TB92","","","","","","","","","","","","","","15116","","","","","","","","","","","2015-09-17 09:00:39.000 LON","","","","","","","","","","","","","","","","","","","","","","","","","","18548.7473537","","","","","","","VX95","VX95","","","","","XJSE","290254361","7543734","","","","","","4","","","XJSE","21875","18501.00","78","N","","","","","19957","","1","","DKKL92","","","2015-09-17 09:00:39.193 LON","","","null","null","null","null","null","null","2150916002901892","","","","","","","115221111-M20705252","gpc24:8072:srm","EPMAN","","22770288","","","","","","","","","","","","","","","","EPMAN:4","","","","7543734:2:MSLZAP42","",""
"ROUTE_INFO","1150916000000146","2015-09-17 09:00:54.750 LON","","","","","","","","","","","","","","","","","93326","6532.8","16.197% of volume printed 93326 shares, wiggle: 0.0, 15116.0 executed, ignoring 25818 blocks, MaxPart:18.0%","","","","E4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","132931","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","22803944","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 09:01:24.752 LON","","","","","","","","","","","","","","",""," optRate: 18.0000 lMinRate: 7.0000 lMaxRate: 18.0000 finishUpRate: .0000 snapFinishUpRate: 3.4298 curFinishUpRate: 1.2963 actRate: 15.8208","","","","","","Limit Price: 0.00000  Lim Px Text: None    Quote trigger: 0.0   DarkLim: None  AucState:COMPLETEAucType:OPEN ValidQuote:Y Cons:Y",""," IWouldDest(88.00%) 0 of 18493 . Average px: 0.0000","","","WORK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","133519","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","22880375","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 09:01:54.755 LON","","","","","","","","","","","","","","","","","93508","6535.6","16.1655% of volume printed 93508 shares, wiggle: 0.0, 15116.0 executed, ignoring 25818 blocks, MaxPart:18.0%","","","","E4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","134325","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","23035209","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 09:02:24.760 LON","","","","","","","","","","","","","","",""," optRate: 18.0000 lMinRate: 7.0000 lMaxRate: 18.0000 finishUpRate: .0000 snapFinishUpRate: 3.4298 curFinishUpRate: 1.0276 actRate: 16.1655","","6545.6","","","","Limit Price: 0.00000  Lim Px Text: None    Quote trigger: 0.0   DarkLim: None  AucState:COMPLETEAucType:OPEN ValidQuote:Y Cons:Y",""," IWouldDest(88.00%) 0 of 18493 . Average px: 0.0000","","","WORK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","135032","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","23133949","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 09:02:54.762 LON","","","","","","","","","","","","","","","","","94288","6550.5","16.0317% of volume printed 94288 shares, wiggle: 0.0, 15116.0 executed, ignoring 25818 blocks, MaxPart:18.0%","","","","E4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","135821","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","23262185","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 09:03:24.764 LON","","","","","","","","","","","","","","",""," optRate: 18.0000 lMinRate: 7.0000 lMaxRate: 18.0000 finishUpRate: .0000 snapFinishUpRate: 3.4298 curFinishUpRate: 1.0276 actRate: 16.1655","","6600.2","","","","Limit Price: 0.00000  Lim Px Text: None    Quote trigger: 0.0   DarkLim: None  AucState:COMPLETEAucType:OPEN ValidQuote:Y Cons:Y",""," IWouldDest(88.00%) 0 of 18493 . Average px: 0.0000","","","WORK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","136536","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","23395821","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_EXECUTION","1150916000000146","2015-09-17 09:03:38.246 LON","TB92","","","","","","","","","","","","","","15195","","","","","","","","","","","2015-09-17 09:03:38.000 LON","","","","","","","","","","","","","","","","","","","","","","","","","","18548.6810793","","","","","","","VX95","VX95","","","","","XJSE","290259303","7543807","","","","","","4","","","XJSE","22433","18536.00","79","N","","","","","20655","","1","","DKKL92","","","2015-09-17 09:03:38.246 LON","","","null","null","null","null","null","null","2150916003028635","","","","","","","115221111-M20705522","gpc24:8072:srm","EPMAN","","23442801","","","","","","","","","","","","","","","","EPMAN:4","","","","7543807:2:MSLZAP42","",""
"ROUTE_INFO","1150916000000146","2015-09-17 09:03:54.768 LON","","","","","","","","","","","","","","","","","94447","6611.3","16.0884% of volume printed 94447 shares, wiggle: 0.0, 15195.0 executed, ignoring 25818 blocks, MaxPart:18.0%","","","","E4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","137168","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","23488738","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 09:04:24.771 LON","","","","","","","","","","","","","","",""," optRate: 18.0000 lMinRate: 7.0000 lMaxRate: 18.0000 finishUpRate: .0000 snapFinishUpRate: 3.4298 curFinishUpRate: 1.0298 actRate: 16.0884","","","","","","Limit Price: 0.00000  Lim Px Text: None    Quote trigger: 0.0   DarkLim: None  AucState:COMPLETEAucType:OPEN ValidQuote:Y Cons:Y",""," IWouldDest(88.00%) 0 of 18493 . Average px: 0.0000","","","WORK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","137767","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","23561630","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_EXECUTION","1150916000000146","2015-09-17 09:04:46.619 LON","TB92","","","","","","","","","","","","","","15276","","","","","","","","","","","2015-09-17 09:04:46.000 LON","","","","","","","","","","","","","","","","","","","","","","","","","","18548.6933752","","","","","","","VX95","VX95","","","","","XJSE","290261011","7543841","","","","","","4","","","XJSE","22697","18551.00","81","N","","","","","20881","","1","","DKKL92","","","2015-09-17 09:04:46.618 LON","","","null","null","null","null","null","null","2150916002999808","","","","","","","115221111-M20705476","gpc24:8072:srm","EPMAN","","23678064","","","","","","","","","","","","","","","","EPMAN:4","","","","7543841:2:MSLZAP42","",""
"ROUTE_INFO","1150916000000146","2015-09-17 09:04:54.775 LON","","","","","","","","","","","","","","","","","94708","6616.4","16.1296% of volume printed 94708 shares, wiggle: 0.0, 15276.0 executed, ignoring 25818 blocks, MaxPart:18.0%","","","","E4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","138442","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","23698157","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
